id,date,start,duration,room,track,title,slug,url,abstract,slides
3692,2024-02-04,13:20,15,AW1.120,Open Source In The European Legislative Landscape devroom,Public services interoperability: [begin workshop] Free/open source and Interoperable European public services,fosdem-2024-3692-public-services-interoperability-begin-workshop-free-open-source-and-interoperable-european-public-services,https://fosdem.org/2024/schedule/event/fosdem-2024-3692-public-services-interoperability-begin-workshop-free-open-source-and-interoperable-european-public-services/,"<p>This two-hour workshop explores the context, legislation and impact of the Interoperable Europe Act and related initiatives.</p>
<p>The workshop will be moderated by Lina Ceballos, and will include a short presentation on the Interoperable Europe Act, by Isa VON-KALBEN, project officer at the European Commission, DIGIT B2.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3692-public-services-interoperability-begin-workshop-free-open-source-and-interoperable-european-public-services/slides/22754/fosdem-2024-001_U7ohxPi.pdf
3710,2024-02-04,13:35,10,AW1.120,Open Source In The European Legislative Landscape devroom,Public services interoperability: The Interoperable Europe Act; the challenges and opportunities for the free and open source communities.,fosdem-2024-3710-public-services-interoperability-the-interoperable-europe-act-the-challenges-and-opportunities-for-the-free-and-open-source-communities-,https://fosdem.org/2024/schedule/event/fosdem-2024-3710-public-services-interoperability-the-interoperable-europe-act-the-challenges-and-opportunities-for-the-free-and-open-source-communities-/,"<p>The presentation will expand on the future involvement of the open source community as part of the IE, challenges and opportunities for the free/ open source community.</p>",
3711,2024-02-04,13:45,25,AW1.120,Open Source In The European Legislative Landscape devroom,Public services interoperability: workshop Interoperable Europe Act,fosdem-2024-3711-public-services-interoperability-workshop-interoperable-europe-act,https://fosdem.org/2024/schedule/event/fosdem-2024-3711-public-services-interoperability-workshop-interoperable-europe-act/,"<p>The discussion focuses on the involvement of the open source community as part of the IE, and the challenges and opportunities for the free/ open source community.</p>",
3712,2024-02-04,14:10,10,AW1.120,Open Source In The European Legislative Landscape devroom,Public services interoperability: Open Source efforts in and around  the European Commission; and how about a next EC open source strategy,fosdem-2024-3712-public-services-interoperability-open-source-efforts-in-and-around-the-european-commission-and-how-about-a-next-ec-open-source-strategy,https://fosdem.org/2024/schedule/event/fosdem-2024-3712-public-services-interoperability-open-source-efforts-in-and-around-the-european-commission-and-how-about-a-next-ec-open-source-strategy/,"<p>In their presentation, Messr Arora and Hillenius will delve into the efforts from the Commission to encourage its use and development of free and open source. We will report on the 2020-2023 open source strategy, code.europa.eu and FOSSEPS and FOSSEPS 2. And what about the next EC open source strategy?</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3712-public-services-interoperability-open-source-efforts-in-and-around-the-european-commission-and-how-about-a-next-ec-open-source-strategy/slides/22801/fosdem-2024-002_UY9z5J6.pdf
3713,2024-02-04,14:20,25,AW1.120,Open Source In The European Legislative Landscape devroom,Public services interoperability: workshop Open Source strategy at the European Commission,fosdem-2024-3713-public-services-interoperability-workshop-open-source-strategy-at-the-european-commission,https://fosdem.org/2024/schedule/event/fosdem-2024-3713-public-services-interoperability-workshop-open-source-strategy-at-the-european-commission/,<p>The discussion is to bring in fresh ideas on how to the free/open source community can encourage the Commission’s involvement.</p>,
3714,2024-02-04,14:45,10,AW1.120,Open Source In The European Legislative Landscape devroom,Public services interoperability: rapporteur playback,fosdem-2024-3714-public-services-interoperability-rapporteur-playback,https://fosdem.org/2024/schedule/event/fosdem-2024-3714-public-services-interoperability-rapporteur-playback/,<p>to be provided</p>,
3693,2024-02-04,14:55,5,AW1.120,Open Source In The European Legislative Landscape devroom,Digital Services Interoperability: [begin workshop] Introduction,fosdem-2024-3693-digital-services-interoperability-begin-workshop-introduction,https://fosdem.org/2024/schedule/event/fosdem-2024-3693-digital-services-interoperability-begin-workshop-introduction/,<p>The Digital Markets Act requires interoperability both vertically and horizontally in sectors controlled by large platforms. How can open source be part of the solution?</p>,
3719,2024-02-04,15:00,10,AW1.120,Open Source In The European Legislative Landscape devroom,Digital Services Interoperability: What opportunities recent European legislations create for open source business?,fosdem-2024-3719-digital-services-interoperability-what-opportunities-recent-european-legislations-create-for-open-source-business-,https://fosdem.org/2024/schedule/event/fosdem-2024-3719-digital-services-interoperability-what-opportunities-recent-european-legislations-create-for-open-source-business-/,"<p>Over the last few years, the European Union has adopted various legislations building requirements for the digital industry. Among them, the Digital Markets Act regulating the behaviors of large technology companies, and the Data Act pushing for interoperability of data and cloud services. </p>
<p>While these regulations create challenges for companies, they also create opportunities for open source projects and open source business to leverage the nature of open source development to build technologies and services in line with these legislations.</p>",
3315,2024-02-04,15:10,10,AW1.120,Open Source In The European Legislative Landscape devroom,"Digital Services Interoperability: Intertwining EU telecom law, the DMA, internet devices and Free Software",fosdem-2024-3315-digital-services-interoperability-intertwining-eu-telecom-law-the-dma-internet-devices-and-free-software,https://fosdem.org/2024/schedule/event/fosdem-2024-3315-digital-services-interoperability-intertwining-eu-telecom-law-the-dma-internet-devices-and-free-software/,"<p>Although the EU aims to establish better competition on digital markets with the DMA, the regulatory framework for internet access devices, such as routers and modems, remains fragmented. Free Software is impacted in relation to operating systems running in these devices. Volunteers communities over Europe have engaged in initiatives such as Router Freedom and Device Neutrality to monitor these laws. The proper implementation has already revealed challenging due to several hurdles and difficulties.</p>",
3707,2024-02-04,15:20,45,AW1.120,Open Source In The European Legislative Landscape devroom,Digital Services Interoperability: Panel Discussion - The technical challenges of interoperability requirements in EU law,fosdem-2024-3707-digital-services-interoperability-panel-discussion-the-technical-challenges-of-interoperability-requirements-in-eu-law,https://fosdem.org/2024/schedule/event/fosdem-2024-3707-digital-services-interoperability-panel-discussion-the-technical-challenges-of-interoperability-requirements-in-eu-law/,<p>A group of key policy officers discuss digital services interoperability at FOSDEM.</p>,
3720,2024-02-04,16:05,50,AW1.120,Open Source In The European Legislative Landscape devroom,Digital Services Interoperability: Workshop - The technical challenges of interoperability requirements in EU law,fosdem-2024-3720-digital-services-interoperability-workshop-the-technical-challenges-of-interoperability-requirements-in-eu-law,https://fosdem.org/2024/schedule/event/fosdem-2024-3720-digital-services-interoperability-workshop-the-technical-challenges-of-interoperability-requirements-in-eu-law/,"<p>This devroom is not like others! It is to develop future EU policy, with the help of open source code! </p>
<p>We seek to stimulate a genuine and open discussion that will become the fuel for good legislation in the future. We are building workshops where accepted participants will be grouped together with EU policy experts for a journey from the current state to a future state in each topic area. We aim to produce a report in each policy area arising from each workshop.</p>
<p>During this workshop experts from the European Commission will try to get inputs from the open source community on how to efficiently build interoperability between digital services, required by EU law, with the help of open source software and OSS businesses and developers. </p>
<p>Our audience will then be involved in a brainstorming session on the reality of open source and its capabilities to build interoperability between digital services. The session is led by Amandine le Pape, and will include the rapporteur feedback for the overall workshop from Simon Phipps.</p>",
3696,2024-02-04,16:55,5,AW1.120,Open Source In The European Legislative Landscape devroom,EU Policy Devroom Wrap-Up,fosdem-2024-3696-eu-policy-devroom-wrap-up,https://fosdem.org/2024/schedule/event/fosdem-2024-3696-eu-policy-devroom-wrap-up/,"<p>Winding up the day, the DevRoom managers explain the next steps.</p>",
3681,2024-02-04,10:00,60,AW1.121,BOF - Track C,NLnet office hour,fosdem-2024-3681-nlnet-office-hour,https://fosdem.org/2024/schedule/event/fosdem-2024-3681-nlnet-office-hour/,"<p>Ask NLnet everything you want to know about Open Source (NGI0) grants. What are the requirements, how you can apply, and more... Current active grants are NGI0-Core, NGI0-Commons, and NGI0-Review.</p>",
3737,2024-02-04,11:00,60,AW1.121,BOF - Track C,Telemetry BOF,fosdem-2024-3737-telemetry-bof,https://fosdem.org/2024/schedule/event/fosdem-2024-3737-telemetry-bof/,"<p>Implementing telemetry well is hard.  On the one hand, some projects would like to know as much as possible about their users so they can focus their development efforts where they would be the most effective.  On the other hand users are rightly reluctant to give up what is their private data.  Data can range from configurations and use of features to performance.</p>
<p>Numerous projects have tried, some more successfully than others.  The <a href=""https://www.linuxfoundation.org/legal/telemetry-data-policy"">Linux Foundation's Telemetry and Data Collection Policy</a> provides one example of a framework for projects to operate within.  A recent example of the tensions can be seen in the <a href=""https://discussion.fedoraproject.org/t/f40-change-request-privacy-preserving-telemetry-for-fedora-workstation-system-wide/85320"">discussions</a> following a proposal to introduce telemetry into the Fedora Desktop.</p>
<p>Meanwhile various sophisticated techniques are being developed that try to square the circle of obtaining detailed telemetry while simultaneously preserving privacy and making it hard for people to deliberately skew the data.  One example is the IETF's <a href=""https://datatracker.ietf.org/doc/draft-ietf-ppm-dap/"">Distributed Aggregation Protocol</a> and another is Google's <a href=""https://research.google/pubs/rappor-randomized-aggregatable-privacy-preserving-ordinal-response/"">RAPPOR</a>.</p>
<p>This session is an opportunity for projects interested in these developments to share experiences and consider what might be gained by collaboration.</p>",
